# omegamh2 omegabh2 H0
1.429074999999999929e-01 2.234509000000000148e-02 6.752685999999999922e+01
1.433901999999999954e-01 2.216923000000000157e-02 6.713134999999999764e+01
1.450822999999999974e-01 2.232953000000000021e-02 6.667235999999999763e+01
1.408872999999999931e-01 2.249601000000000031e-02 6.830810999999999922e+01
1.425263999999999975e-01 2.241063000000000083e-02 6.756104000000000553e+01
1.446531000000000067e-01 2.242477000000000012e-02 6.672119000000000710e+01
1.400739000000000012e-01 2.269896000000000066e-02 6.895264000000000237e+01
1.426045999999999980e-01 2.230632000000000101e-02 6.740967000000000553e+01
1.405711000000000044e-01 2.250053999999999943e-02 6.852782999999999447e+01
1.427819999999999923e-01 2.222905000000000020e-02 6.723877000000000237e+01
1.450950000000000017e-01 2.230537999999999965e-02 6.641845999999999606e+01
1.430579999999999907e-01 2.229286999999999935e-02 6.720458999999999605e+01
1.453259000000000079e-01 2.223682999999999910e-02 6.643310999999999922e+01
1.438992000000000049e-01 2.228868000000000169e-02 6.684814000000000078e+01
1.425991000000000064e-01 2.256052999999999878e-02 6.768798999999999921e+01
1.438900999999999930e-01 2.210787000000000169e-02 6.669678000000000395e+01
1.427649000000000001e-01 2.259811000000000111e-02 6.772705000000000553e+01
1.420548000000000088e-01 2.263824999999999865e-02 6.802979000000000553e+01
1.435628999999999933e-01 2.252865000000000076e-02 6.738524999999999920e+01
1.438541000000000125e-01 2.222595000000000126e-02 6.686279000000000394e+01
1.449350000000000083e-01 2.241570999999999841e-02 6.682372999999999763e+01
1.447035999999999878e-01 2.211228999999999972e-02 6.621338000000000079e+01
1.451768999999999976e-01 2.221537000000000164e-02 6.632080000000000553e+01
1.435654000000000097e-01 2.218291999999999833e-02 6.688232000000000710e+01
1.442637999999999976e-01 2.232233999999999954e-02 6.685791000000000395e+01
1.426627000000000034e-01 2.258133000000000015e-02 6.793213000000000079e+01
1.420282999999999962e-01 2.229271000000000030e-02 6.767821999999999605e+01
1.451732000000000022e-01 2.218459000000000056e-02 6.633544999999999447e+01
1.423723000000000072e-01 2.242248999999999978e-02 6.762451000000000079e+01
1.421070000000000111e-01 2.255211000000000021e-02 6.819092000000000553e+01
1.433188999999999991e-01 2.271988000000000132e-02 6.786377000000000237e+01
1.448164000000000118e-01 2.222953000000000082e-02 6.655517999999999290e+01
1.443225999999999953e-01 2.215852000000000099e-02 6.669678000000000395e+01
1.429858999999999991e-01 2.247402000000000080e-02 6.737548999999999921e+01
1.431126000000000065e-01 2.229400999999999952e-02 6.733642999999999290e+01
1.443271000000000137e-01 2.211410000000000112e-02 6.663330000000000553e+01
1.432953999999999894e-01 2.246567000000000008e-02 6.743407999999999447e+01
1.433567000000000036e-01 2.235439999999999997e-02 6.736083999999999605e+01
1.458239000000000063e-01 2.223786000000000165e-02 6.595458999999999605e+01
1.404451999999999923e-01 2.260266000000000011e-02 6.859619000000000710e+01
1.456606000000000012e-01 2.247452999999999951e-02 6.650145999999999447e+01
1.436929999999999874e-01 2.211824000000000082e-02 6.668701000000000079e+01
1.415472999999999870e-01 2.247464000000000059e-02 6.814696999999999605e+01
1.424837999999999938e-01 2.228689000000000017e-02 6.744384999999999764e+01
1.415111000000000008e-01 2.229847999999999900e-02 6.790282999999999447e+01
1.450077999999999923e-01 2.225009999999999835e-02 6.651122999999999763e+01
1.442375999999999936e-01 2.248056999999999833e-02 6.708740000000000236e+01
1.451849000000000056e-01 2.233519999999999950e-02 6.642821999999999605e+01
1.410079999999999945e-01 2.245126999999999887e-02 6.829833999999999605e+01
1.427721999999999880e-01 2.237435000000000118e-02 6.739502000000000237e+01
1.448753999999999875e-01 2.207916999999999866e-02 6.628661999999999921e+01
1.449835999999999903e-01 2.217494999999999883e-02 6.624755999999999290e+01
1.408423000000000036e-01 2.226672999999999847e-02 6.802002000000000237e+01
1.412721999999999867e-01 2.270731999999999959e-02 6.852294999999999447e+01
1.444191999999999976e-01 2.211917999999999870e-02 6.656494000000000710e+01
1.408178999999999959e-01 2.237634000000000151e-02 6.807372999999999763e+01
1.436006999999999978e-01 2.212884999999999852e-02 6.691161999999999921e+01
1.437985999999999986e-01 2.246497999999999898e-02 6.723389000000000237e+01
1.444891000000000092e-01 2.220079999999999970e-02 6.659423999999999921e+01
1.439245000000000108e-01 2.257988999999999830e-02 6.722411999999999921e+01
1.448870999999999909e-01 2.228308000000000025e-02 6.659423999999999921e+01
1.416130999999999918e-01 2.237959000000000129e-02 6.782958999999999605e+01
1.435388999999999970e-01 2.225921000000000149e-02 6.696532999999999447e+01
1.451454000000000077e-01 2.226588999999999999e-02 6.657958999999999605e+01
1.440391000000000032e-01 2.230460000000000081e-02 6.696044999999999447e+01
1.454284999999999883e-01 2.207887999999999865e-02 6.607666000000000395e+01
1.443597000000000075e-01 2.224775000000000016e-02 6.665282999999999447e+01
1.427250999999999936e-01 2.226246999999999948e-02 6.741943000000000552e+01
1.435529999999999862e-01 2.217469000000000037e-02 6.697997999999999763e+01
1.450374000000000108e-01 2.232583000000000137e-02 6.660889000000000237e+01
1.419057999999999986e-01 2.273346999999999868e-02 6.831298999999999921e+01
1.422122000000000108e-01 2.247408000000000045e-02 6.777100000000000080e+01
1.406755000000000089e-01 2.243995000000000017e-02 6.821044999999999447e+01
1.432804000000000022e-01 2.267440999999999901e-02 6.758056999999999448e+01
1.430104000000000097e-01 2.232651999999999901e-02 6.742431999999999448e+01
1.426335999999999993e-01 2.239083999999999866e-02 6.750244000000000710e+01
1.441775999999999891e-01 2.216856000000000035e-02 6.664794999999999447e+01
1.434257999999999922e-01 2.242800000000000002e-02 6.735595999999999606e+01
1.427401000000000086e-01 2.218702999999999995e-02 6.729735999999999763e+01
1.431111999999999940e-01 2.229731999999999895e-02 6.720458999999999605e+01
1.438770000000000049e-01 2.220176999999999914e-02 6.682372999999999763e+01
1.403184000000000098e-01 2.258237000000000091e-02 6.873291000000000395e+01
1.452343000000000106e-01 2.205415999999999974e-02 6.601806999999999448e+01
1.428137999999999908e-01 2.250796999999999867e-02 6.748291000000000395e+01
1.423646000000000078e-01 2.235271000000000133e-02 6.743895999999999447e+01
1.423561999999999883e-01 2.256771000000000124e-02 6.774169999999999447e+01
1.425451000000000079e-01 2.241109000000000157e-02 6.761963000000000079e+01
1.424800999999999984e-01 2.251770999999999981e-02 6.780517999999999290e+01
1.434066999999999981e-01 2.243155000000000149e-02 6.736083999999999605e+01
1.437654999999999905e-01 2.241514000000000006e-02 6.712157999999999447e+01
1.441729999999999956e-01 2.253787000000000151e-02 6.728759999999999764e+01
1.409275999999999862e-01 2.269873999999999850e-02 6.854247999999999763e+01
1.457297999999999927e-01 2.224517999999999981e-02 6.617431999999999448e+01
1.430828000000000100e-01 2.233452999999999827e-02 6.730225000000000080e+01
1.438229000000000035e-01 2.245758000000000129e-02 6.715088000000000079e+01
1.436929999999999874e-01 2.211824000000000082e-02 6.668701000000000079e+01
1.461677000000000115e-01 2.218967999999999982e-02 6.572997999999999763e+01
1.417702000000000129e-01 2.247311999999999921e-02 6.784911999999999921e+01
1.436833999999999889e-01 2.213926999999999909e-02 6.686767999999999290e+01
1.436724000000000057e-01 2.214255999999999863e-02 6.678955000000000553e+01
1.427649000000000001e-01 2.259811000000000111e-02 6.772705000000000553e+01
1.442121000000000097e-01 2.247926000000000091e-02 6.711669999999999447e+01
1.448357000000000117e-01 2.216074999999999989e-02 6.636475000000000080e+01
1.413852999999999915e-01 2.236058999999999963e-02 6.803955000000000553e+01
1.403677000000000119e-01 2.247951999999999936e-02 6.863036999999999921e+01
1.437692999999999888e-01 2.229249999999999982e-02 6.700439000000000078e+01
1.432132999999999878e-01 2.222201999999999858e-02 6.713622999999999763e+01
1.423296000000000006e-01 2.241744999999999849e-02 6.760009999999999764e+01
1.423982000000000026e-01 2.220605999999999969e-02 6.732666000000000395e+01
1.433587000000000056e-01 2.222313999999999887e-02 6.705810999999999922e+01
1.425900999999999974e-01 2.247516999999999918e-02 6.762939000000000078e+01
1.439812000000000036e-01 2.232825000000000087e-02 6.697509999999999764e+01
1.420433000000000112e-01 2.247773999999999953e-02 6.784911999999999921e+01
1.434082000000000134e-01 2.245996000000000103e-02 6.725342000000000553e+01
1.424293000000000087e-01 2.249987999999999988e-02 6.781005999999999290e+01
1.442379000000000022e-01 2.238611999999999894e-02 6.708740000000000236e+01
1.428184000000000120e-01 2.231640999999999833e-02 6.740967000000000553e+01
1.436408000000000129e-01 2.247651000000000163e-02 6.721923999999999921e+01
1.423607000000000067e-01 2.230452000000000129e-02 6.750244000000000710e+01
1.429324999999999901e-01 2.210043000000000077e-02 6.714110999999999763e+01
1.419217000000000117e-01 2.237859000000000029e-02 6.782958999999999605e+01
1.409275999999999862e-01 2.269873999999999850e-02 6.854247999999999763e+01
1.426522000000000068e-01 2.225152999999999853e-02 6.724365000000000236e+01
1.424129000000000089e-01 2.224726999999999955e-02 6.742919999999999447e+01
1.416421999999999959e-01 2.232572000000000029e-02 6.773193000000000552e+01
1.447393999999999903e-01 2.225399000000000127e-02 6.656982000000000710e+01
1.440908999999999940e-01 2.237246000000000026e-02 6.714110999999999763e+01
1.422981000000000107e-01 2.245114999999999958e-02 6.769286999999999921e+01
1.446501000000000037e-01 2.221077000000000121e-02 6.655029000000000394e+01
1.441350000000000131e-01 2.242283000000000123e-02 6.702880999999999290e+01
1.424283000000000077e-01 2.225962999999999900e-02 6.745850000000000080e+01
1.443597000000000075e-01 2.224775000000000016e-02 6.665282999999999447e+01
1.423934000000000033e-01 2.230926999999999910e-02 6.752685999999999922e+01
1.430164999999999909e-01 2.256978000000000109e-02 6.728270999999999447e+01
1.420175999999999938e-01 2.242805999999999966e-02 6.761475000000000080e+01
1.442701000000000122e-01 2.244534000000000112e-02 6.689696999999999605e+01
1.427077999999999958e-01 2.229539999999999994e-02 6.739990000000000236e+01
1.423936000000000091e-01 2.252550000000000038e-02 6.775634999999999764e+01
1.409310000000000007e-01 2.247479000000000143e-02 6.825439000000000078e+01
1.412685999999999942e-01 2.267359999999999862e-02 6.831786999999999921e+01
1.432100000000000040e-01 2.237280999999999992e-02 6.735107000000000710e+01
1.411176000000000097e-01 2.256972000000000145e-02 6.835205000000000553e+01
1.451077000000000061e-01 2.202250999999999861e-02 6.603270999999999447e+01
1.443667999999999896e-01 2.197344000000000033e-02 6.624267999999999290e+01
1.439320000000000044e-01 2.222121999999999986e-02 6.684814000000000078e+01
1.452607999999999955e-01 2.244314000000000031e-02 6.647217000000000553e+01
1.421472000000000013e-01 2.238180000000000031e-02 6.766845999999999606e+01
1.424696000000000018e-01 2.247704000000000021e-02 6.761963000000000079e+01
1.439825999999999884e-01 2.235706999999999972e-02 6.706298999999999921e+01
1.440051999999999999e-01 2.253793999999999936e-02 6.711669999999999447e+01
1.452659000000000034e-01 2.212259999999999921e-02 6.618407999999999447e+01
1.422814000000000023e-01 2.247932000000000055e-02 6.767333999999999605e+01
1.440557000000000087e-01 2.250100000000000017e-02 6.703369000000000710e+01
1.434238999999999931e-01 2.242415000000000033e-02 6.726318000000000552e+01
1.407057999999999920e-01 2.268469999999999862e-02 6.872314000000000078e+01
1.435118999999999978e-01 2.234846000000000055e-02 6.725342000000000553e+01
1.428798000000000012e-01 2.228143000000000137e-02 6.711181999999999448e+01
1.426882999999999901e-01 2.226660999999999918e-02 6.734619000000000710e+01
1.439619000000000038e-01 2.237603999999999982e-02 6.701904000000000394e+01
1.402142000000000110e-01 2.239150000000000168e-02 6.846923999999999921e+01
1.432839999999999947e-01 2.243706999999999993e-02 6.743407999999999447e+01
1.448036000000000045e-01 2.245008999999999894e-02 6.689696999999999605e+01
1.435521999999999909e-01 2.235374999999999862e-02 6.704345999999999606e+01
1.435974999999999890e-01 2.225815000000000085e-02 6.678467000000000553e+01
1.444071000000000105e-01 2.236932999999999977e-02 6.689696999999999605e+01
1.419897999999999993e-01 2.222910999999999984e-02 6.750732000000000710e+01
1.440774999999999972e-01 2.235449000000000117e-02 6.694580000000000553e+01
1.420156999999999947e-01 2.238617999999999858e-02 6.766845999999999606e+01
1.426659999999999873e-01 2.215005999999999919e-02 6.713134999999999764e+01
1.422210999999999892e-01 2.255982000000000126e-02 6.787354000000000553e+01
1.409336999999999951e-01 2.253526000000000140e-02 6.853270999999999447e+01
1.418195999999999901e-01 2.259072999999999984e-02 6.795654000000000394e+01
1.432671000000000083e-01 2.232438999999999951e-02 6.722899999999999920e+01
1.417892000000000041e-01 2.252302999999999944e-02 6.800048999999999921e+01
1.413099999999999912e-01 2.253756000000000162e-02 6.838134999999999764e+01
1.424441999999999930e-01 2.257477999999999915e-02 6.787842000000000553e+01
1.443917999999999868e-01 2.238039000000000001e-02 6.688232000000000710e+01
1.420395000000000130e-01 2.217900000000000080e-02 6.741455000000000553e+01
1.442061000000000037e-01 2.224082000000000142e-02 6.667725000000000080e+01
1.420565000000000022e-01 2.251730000000000051e-02 6.780517999999999290e+01
1.426276999999999961e-01 2.239715000000000109e-02 6.765869000000000710e+01
1.441552999999999862e-01 2.237636000000000139e-02 6.694092000000000553e+01
1.422424999999999939e-01 2.213963000000000042e-02 6.744384999999999764e+01
1.421129999999999893e-01 2.243428999999999909e-02 6.769286999999999921e+01
1.408563999999999927e-01 2.258595999999999868e-02 6.860595999999999606e+01
1.438764999999999905e-01 2.243710999999999969e-02 6.712645999999999447e+01
1.452381000000000089e-01 2.228602000000000014e-02 6.645752000000000237e+01
1.440391000000000032e-01 2.230460000000000081e-02 6.696044999999999447e+01
1.434575999999999907e-01 2.253259999999999985e-02 6.738524999999999920e+01
1.414878999999999998e-01 2.250954999999999970e-02 6.817139000000000237e+01
1.435673000000000088e-01 2.217496999999999871e-02 6.682372999999999763e+01
1.436240000000000017e-01 2.221731000000000053e-02 6.698485999999999763e+01
1.429382999999999904e-01 2.237441999999999903e-02 6.750244000000000710e+01
1.425713999999999870e-01 2.216972999999999860e-02 6.724854000000000553e+01
1.435896999999999868e-01 2.239630999999999914e-02 6.725830000000000553e+01
1.428184000000000120e-01 2.231640999999999833e-02 6.740967000000000553e+01
1.422452999999999912e-01 2.232864000000000029e-02 6.748779000000000394e+01
1.450037000000000131e-01 2.197953000000000059e-02 6.611083999999999605e+01
1.421795999999999893e-01 2.246597999999999998e-02 6.782958999999999605e+01
1.423004999999999964e-01 2.245089000000000112e-02 6.765380999999999290e+01
1.425330999999999959e-01 2.227093000000000128e-02 6.744384999999999764e+01
1.424156000000000033e-01 2.245557999999999929e-02 6.772705000000000553e+01
1.433347000000000093e-01 2.237286000000000136e-02 6.721923999999999921e+01
1.453703000000000078e-01 2.213481999999999950e-02 6.628173999999999921e+01
1.439191999999999971e-01 2.242055000000000090e-02 6.699951000000000079e+01
1.403849000000000069e-01 2.251575000000000104e-02 6.859130999999999290e+01
1.399764000000000008e-01 2.272756999999999902e-02 6.901122999999999763e+01
1.422915999999999903e-01 2.232705999999999927e-02 6.753173999999999921e+01
1.434466000000000074e-01 2.251279000000000127e-02 6.744384999999999764e+01
1.395157999999999954e-01 2.269919999999999924e-02 6.917235999999999763e+01
1.425991000000000064e-01 2.256052999999999878e-02 6.768798999999999921e+01
1.425507000000000024e-01 2.210925000000000043e-02 6.710205000000000553e+01
1.443889999999999896e-01 2.259320999999999899e-02 6.737060999999999922e+01
1.426031000000000104e-01 2.237412999999999902e-02 6.747803000000000395e+01
1.446155000000000079e-01 2.229205999999999896e-02 6.654541000000000395e+01
1.446498999999999979e-01 2.213096000000000160e-02 6.653564000000000078e+01
1.447778999999999872e-01 2.218917999999999932e-02 6.642333999999999605e+01
1.420710000000000028e-01 2.233405999999999933e-02 6.770752000000000237e+01
1.422497000000000067e-01 2.250096000000000040e-02 6.778076000000000079e+01
1.427277999999999880e-01 2.223978999999999887e-02 6.708740000000000236e+01
1.419351000000000085e-01 2.230089000000000030e-02 6.760009999999999764e+01
1.446314999999999962e-01 2.230595999999999968e-02 6.656005999999999290e+01
1.426045999999999980e-01 2.236130000000000062e-02 6.754149999999999920e+01
1.416387000000000063e-01 2.244495999999999991e-02 6.810791000000000395e+01
1.429043000000000119e-01 2.240266999999999953e-02 6.739502000000000237e+01
1.449108000000000063e-01 2.223096000000000100e-02 6.666259999999999764e+01
1.441486999999999907e-01 2.244979000000000072e-02 6.700439000000000078e+01
1.426514000000000115e-01 2.249761999999999942e-02 6.768798999999999921e+01
1.424847999999999948e-01 2.233384000000000064e-02 6.764892999999999290e+01
1.422761999999999916e-01 2.243685999999999944e-02 6.776610999999999763e+01
1.439101000000000130e-01 2.226474999999999982e-02 6.693604000000000553e+01
1.421011000000000080e-01 2.226927000000000073e-02 6.762939000000000078e+01
1.430701000000000056e-01 2.215332999999999886e-02 6.681884999999999764e+01
1.405733999999999873e-01 2.246673999999999893e-02 6.839600000000000080e+01
1.430517000000000039e-01 2.213201999999999878e-02 6.704345999999999606e+01
1.414926999999999990e-01 2.262393999999999863e-02 6.821044999999999447e+01
1.439204000000000039e-01 2.239849999999999827e-02 6.706298999999999921e+01
1.436833999999999889e-01 2.213926999999999909e-02 6.686767999999999290e+01
1.433543999999999929e-01 2.243561999999999987e-02 6.739014000000000237e+01
1.416387000000000063e-01 2.227047999999999875e-02 6.777100000000000080e+01
1.444457000000000102e-01 2.220872999999999944e-02 6.648193000000000552e+01
1.410370999999999986e-01 2.257160000000000069e-02 6.818604000000000553e+01
1.418393000000000015e-01 2.222539000000000112e-02 6.755127000000000237e+01
1.426315999999999973e-01 2.218335999999999919e-02 6.709229000000000553e+01
1.426156000000000090e-01 2.229489999999999944e-02 6.731201000000000079e+01
1.435474999999999945e-01 2.232649999999999912e-02 6.714110999999999763e+01
1.415115000000000123e-01 2.227795000000000122e-02 6.776610999999999763e+01
1.415541999999999911e-01 2.258517000000000163e-02 6.838134999999999764e+01
1.416116000000000041e-01 2.230626999999999957e-02 6.776610999999999763e+01
1.464816999999999925e-01 2.208026999999999906e-02 6.574463000000000079e+01
1.435308999999999890e-01 2.232908999999999936e-02 6.718017999999999290e+01
1.449061000000000099e-01 2.212659000000000153e-02 6.623291000000000395e+01
1.429022000000000070e-01 2.231957000000000038e-02 6.728759999999999764e+01
1.446795999999999915e-01 2.227590999999999946e-02 6.649169999999999447e+01
1.422210999999999892e-01 2.255982000000000126e-02 6.787354000000000553e+01
1.432671000000000083e-01 2.232438999999999951e-02 6.722899999999999920e+01
1.432030999999999998e-01 2.239529000000000172e-02 6.726806999999999448e+01
1.422086999999999934e-01 2.254410000000000094e-02 6.797607000000000710e+01
1.437896999999999925e-01 2.232127000000000069e-02 6.706298999999999921e+01
1.435521999999999909e-01 2.235374999999999862e-02 6.704345999999999606e+01
1.453618000000000132e-01 2.222431999999999880e-02 6.639892999999999290e+01
1.431552000000000102e-01 2.233610999999999930e-02 6.708252000000000237e+01
1.428880999999999901e-01 2.235101000000000102e-02 6.731201000000000079e+01
1.444546999999999914e-01 2.215314000000000172e-02 6.656494000000000710e+01
1.415975999999999901e-01 2.239201999999999859e-02 6.776610999999999763e+01
1.440343000000000040e-01 2.204949999999999966e-02 6.649657999999999447e+01
1.407042000000000015e-01 2.253103999999999871e-02 6.845946999999999605e+01
1.449690999999999896e-01 2.233548999999999951e-02 6.662842000000000553e+01
1.424712999999999952e-01 2.224577000000000152e-02 6.731689000000000078e+01
1.405862999999999974e-01 2.258227000000000151e-02 6.864014000000000237e+01
1.434815000000000118e-01 2.232815000000000147e-02 6.716553000000000395e+01
1.421431999999999973e-01 2.257313000000000028e-02 6.802002000000000237e+01
1.452424999999999966e-01 2.215293000000000123e-02 6.624755999999999290e+01
1.441966000000000081e-01 2.218001000000000000e-02 6.665282999999999447e+01
1.443148999999999960e-01 2.246162000000000158e-02 6.693115000000000236e+01
1.415295000000000025e-01 2.229903000000000093e-02 6.780029000000000394e+01
1.411467000000000138e-01 2.261397999999999880e-02 6.842041000000000395e+01
1.451767999999999947e-01 2.221064000000000024e-02 6.645752000000000237e+01
1.433580000000000132e-01 2.219047999999999854e-02 6.703369000000000710e+01
1.425321999999999978e-01 2.250086999999999920e-02 6.780517999999999290e+01
1.425941000000000014e-01 2.246760999999999897e-02 6.755127000000000237e+01
1.422281999999999991e-01 2.221719999999999945e-02 6.738524999999999920e+01
1.437760999999999900e-01 2.240003000000000133e-02 6.716064000000000078e+01
1.416238999999999970e-01 2.256959000000000048e-02 6.810791000000000395e+01
1.413619000000000125e-01 2.229907999999999890e-02 6.784423999999999921e+01
1.438560000000000116e-01 2.234623000000000165e-02 6.700439000000000078e+01
1.409590000000000010e-01 2.257655999999999899e-02 6.860595999999999606e+01
1.401840000000000031e-01 2.242701000000000069e-02 6.846923999999999921e+01
1.451384000000000007e-01 2.219399000000000025e-02 6.621826000000000079e+01
1.432459000000000093e-01 2.247307000000000124e-02 6.760497999999999763e+01
1.436861000000000110e-01 2.266637000000000166e-02 6.743895999999999447e+01
1.415173999999999876e-01 2.246427999999999967e-02 6.810303000000000395e+01
1.442066999999999932e-01 2.227053000000000019e-02 6.665282999999999447e+01
1.442125999999999963e-01 2.235569999999999918e-02 6.692627000000000237e+01
1.406523000000000079e-01 2.235929000000000041e-02 6.818604000000000553e+01
1.436700999999999950e-01 2.225183000000000022e-02 6.685303000000000395e+01
1.451031999999999877e-01 2.217689000000000119e-02 6.634032999999999447e+01
1.433264999999999956e-01 2.222261999999999849e-02 6.706298999999999921e+01
1.442061000000000037e-01 2.224082000000000142e-02 6.667725000000000080e+01
1.426659999999999873e-01 2.215005999999999919e-02 6.713134999999999764e+01
1.416624999999999968e-01 2.228621999999999895e-02 6.765869000000000710e+01
1.423366000000000076e-01 2.231135000000000063e-02 6.742919999999999447e+01
1.413985000000000103e-01 2.257562999999999931e-02 6.843017999999999290e+01
1.431804999999999883e-01 2.242875000000000077e-02 6.742431999999999448e+01
1.437695999999999974e-01 2.231756000000000018e-02 6.700928000000000395e+01
1.446293999999999913e-01 2.211600999999999845e-02 6.641845999999999606e+01
1.443226999999999982e-01 2.237930000000000128e-02 6.685791000000000395e+01
1.455709000000000031e-01 2.213816000000000048e-02 6.600342000000000553e+01
1.449600000000000055e-01 2.237373000000000139e-02 6.680907999999999447e+01
1.436310000000000087e-01 2.233287999999999940e-02 6.704345999999999606e+01
1.440253999999999979e-01 2.240763000000000130e-02 6.700928000000000395e+01
1.455445999999999962e-01 2.211431999999999981e-02 6.610107000000000710e+01
1.453848000000000085e-01 2.219766999999999921e-02 6.628661999999999921e+01
1.416439999999999921e-01 2.258465999999999946e-02 6.811767999999999290e+01
1.418296000000000001e-01 2.234233000000000052e-02 6.781005999999999290e+01
1.449043000000000136e-01 2.216912999999999870e-02 6.650145999999999447e+01
1.395559000000000105e-01 2.269907999999999995e-02 6.915770999999999447e+01
1.454027999999999987e-01 2.208171999999999913e-02 6.620360999999999763e+01
1.439825999999999884e-01 2.235706999999999972e-02 6.706298999999999921e+01
1.436974000000000029e-01 2.254667999999999950e-02 6.730225000000000080e+01
1.414408000000000054e-01 2.243590999999999988e-02 6.795654000000000394e+01
1.457460999999999895e-01 2.215709999999999902e-02 6.615479000000000553e+01
1.418261000000000105e-01 2.248015000000000083e-02 6.783446999999999605e+01
1.425788000000000055e-01 2.229911999999999866e-02 6.716064000000000078e+01
1.401540000000000008e-01 2.243656000000000122e-02 6.846435999999999922e+01
1.443365000000000065e-01 2.234159999999999965e-02 6.689208999999999605e+01
1.428084000000000020e-01 2.240854000000000110e-02 6.743895999999999447e+01
1.420540000000000136e-01 2.217105000000000117e-02 6.745850000000000080e+01
1.419465000000000032e-01 2.249707000000000096e-02 6.798095999999999606e+01
1.431881000000000126e-01 2.221829000000000165e-02 6.702880999999999290e+01
1.430517000000000039e-01 2.213201999999999878e-02 6.704345999999999606e+01
1.411837999999999982e-01 2.235933999999999838e-02 6.790282999999999447e+01
1.423743000000000092e-01 2.232730999999999952e-02 6.753661999999999921e+01
1.420373000000000052e-01 2.237878000000000089e-02 6.757568000000000552e+01
1.429924999999999946e-01 2.248551000000000022e-02 6.748779000000000394e+01
1.431306999999999996e-01 2.228201000000000140e-02 6.731201000000000079e+01
1.431280000000000052e-01 2.249233000000000135e-02 6.759520999999999447e+01
1.444727000000000094e-01 2.223429000000000030e-02 6.666259999999999764e+01
1.449290000000000023e-01 2.227449000000000096e-02 6.632080000000000553e+01
1.439757999999999871e-01 2.229582999999999912e-02 6.693604000000000553e+01
1.443435999999999886e-01 2.220984000000000153e-02 6.664306999999999448e+01
1.439301000000000053e-01 2.249616999999999936e-02 6.718017999999999290e+01
1.444712999999999969e-01 2.248657999999999907e-02 6.703369000000000710e+01
1.419496000000000091e-01 2.244211000000000122e-02 6.782470999999999606e+01
1.428165999999999880e-01 2.233115999999999921e-02 6.756592000000000553e+01
1.430104000000000097e-01 2.232651999999999901e-02 6.742431999999999448e+01
1.440343000000000040e-01 2.204949999999999966e-02 6.649657999999999447e+01
1.424941999999999875e-01 2.231083999999999845e-02 6.760497999999999763e+01
1.447157000000000027e-01 2.212305999999999995e-02 6.642333999999999605e+01
1.437322000000000044e-01 2.211772000000000044e-02 6.698975000000000080e+01
1.435481999999999869e-01 2.248409999999999992e-02 6.733642999999999290e+01
1.430966999999999933e-01 2.229203999999999908e-02 6.719970999999999606e+01
1.418798000000000004e-01 2.236060999999999951e-02 6.767333999999999605e+01
1.419392999999999905e-01 2.255868999999999930e-02 6.802979000000000553e+01
1.403090999999999922e-01 2.255717999999999959e-02 6.869384999999999764e+01
1.430748000000000020e-01 2.233078999999999967e-02 6.748779000000000394e+01
1.409438000000000080e-01 2.254791000000000087e-02 6.828857000000000710e+01
1.434877999999999987e-01 2.240371999999999850e-02 6.729735999999999763e+01
1.431427999999999867e-01 2.236954999999999846e-02 6.718994000000000710e+01
1.450049999999999950e-01 2.205775999999999917e-02 6.631104000000000553e+01
1.430836000000000052e-01 2.221195000000000114e-02 6.710693000000000552e+01
1.436223000000000083e-01 2.232951999999999854e-02 6.709229000000000553e+01
1.445749000000000062e-01 2.229872999999999925e-02 6.687255999999999290e+01
1.432852000000000015e-01 2.245168000000000164e-02 6.721923999999999921e+01
1.425152000000000085e-01 2.240881000000000123e-02 6.764404000000000394e+01
1.415534999999999988e-01 2.247520999999999894e-02 6.813232000000000710e+01
1.429831000000000019e-01 2.233233000000000093e-02 6.732666000000000395e+01
1.431748999999999938e-01 2.245520000000000155e-02 6.749755999999999290e+01
1.430647999999999920e-01 2.240361999999999909e-02 6.732666000000000395e+01
1.447753999999999985e-01 2.232786000000000146e-02 6.666259999999999764e+01
1.425359999999999960e-01 2.252554000000000015e-02 6.776122999999999763e+01
1.439822000000000046e-01 2.231959000000000026e-02 6.701416000000000395e+01
1.446072999999999942e-01 2.222261999999999849e-02 6.649657999999999447e+01
1.433543999999999929e-01 2.243561999999999987e-02 6.739014000000000237e+01
1.421834999999999904e-01 2.219559999999999936e-02 6.739990000000000236e+01
1.424563000000000079e-01 2.227577999999999850e-02 6.734619000000000710e+01
1.423464000000000118e-01 2.250705000000000067e-02 6.788818000000000552e+01
1.423674000000000051e-01 2.234283000000000102e-02 6.734130999999999290e+01
1.455327999999999899e-01 2.231603000000000059e-02 6.648193000000000552e+01
1.432852000000000015e-01 2.245168000000000164e-02 6.721923999999999921e+01
1.421126000000000056e-01 2.245286999999999977e-02 6.779053000000000395e+01
1.438523999999999914e-01 2.234778999999999932e-02 6.699951000000000079e+01
1.425592999999999999e-01 2.228785999999999962e-02 6.738036999999999921e+01
1.456050999999999873e-01 2.224049000000000165e-02 6.623779000000000394e+01
1.434163999999999994e-01 2.240902000000000172e-02 6.734130999999999290e+01
1.444145000000000012e-01 2.226184999999999969e-02 6.662354000000000553e+01
1.431689999999999907e-01 2.220731000000000094e-02 6.707764000000000237e+01
1.439615999999999951e-01 2.261946000000000095e-02 6.718505999999999290e+01
